datetime;ask;bid;spread
2023-06-28 14:43:45.626;33812.5;33811.5;1.0
2023-06-28 14:43:47.825;33813.5;33812.5;1.0
2023-06-28 14:43:48.226;33813.0;33812.0;1.0
2023-06-28 14:43:48.624;33813.5;33812.5;1.0
2023-06-28 14:43:48.822;33814.5;33813.5;1.0
2023-06-28 14:43:49.824;33814.0;33813.0;1.0
2023-06-28 14:43:50.220;33813.0;33812.0;1.0
2023-06-28 14:43:50.523;33812.5;33811.5;1.0
2023-06-28 14:43:51.524;33813.0;33812.0;1.0
2023-06-28 14:43:52.124;33813.5;33812.5;1.0
2023-06-28 14:43:52.717;33812.0;33811.0;1.0
2023-06-28 14:43:53.222;33812.5;33811.5;1.0
2023-06-28 14:43:53.729;33812.0;33811.0;1.0
2023-06-28 14:43:54.228;33811.5;33810.5;1.0
2023-06-28 14:43:54.424;33812.0;33811.0;1.0
2023-06-28 14:43:54.628;33812.5;33811.5;1.0
2023-06-28 14:43:54.922;33812.0;33811.0;1.0
2023-06-28 14:43:55.322;33811.5;33810.5;1.0
2023-06-28 14:43:55.522;33811.0;33810.0;1.0
2023-06-28 14:43:55.722;33811.5;33810.5;1.0
2023-06-28 14:43:56.123;33811.0;33810.0;1.0
2023-06-28 14:43:56.423;33811.5;33810.5;1.0
2023-06-28 14:43:58.121;33811.0;33810.0;1.0
2023-06-28 14:43:58.425;33811.5;33810.5;1.0
2023-06-28 14:43:58.828;33810.5;33809.5;1.0
2023-06-28 14:43:59.131;33811.0;33810.0;1.0
2023-06-28 14:43:59.421;33811.5;33810.5;1.0
2023-06-28 14:43:59.941;33810.5;33809.5;1.0
2023-06-28 14:44:00.527;33811.0;33810.0;1.0
2023-06-28 14:44:00.836;33811.5;33810.5;1.0
2023-06-28 14:44:01.124;33812.5;33811.5;1.0
2023-06-28 14:44:02.724;33813.5;33812.5;1.0
2023-06-28 14:44:02.926;33812.5;33811.5;1.0
2023-06-28 14:44:03.324;33813.0;33812.0;1.0
2023-06-28 14:44:03.524;33812.0;33811.0;1.0
2023-06-28 14:44:03.723;33811.5;33810.5;1.0
2023-06-28 14:44:04.023;33811.0;33810.0;1.0
2023-06-28 14:44:04.727;33810.5;33809.5;1.0
2023-06-28 14:44:05.428;33810.0;33809.0;1.0
2023-06-28 14:44:05.725;33809.5;33808.5;1.0
2023-06-28 14:44:06.323;33810.5;33809.5;1.0
2023-06-28 14:44:07.821;33811.5;33810.5;1.0
2023-06-28 14:44:08.318;33810.5;33809.5;1.0
2023-06-28 14:44:09.221;33811.0;33810.0;1.0
2023-06-28 14:44:09.824;33810.0;33809.0;1.0
2023-06-28 14:44:10.325;33810.5;33809.5;1.0
2023-06-28 14:44:10.724;33809.5;33808.5;1.0
2023-06-28 14:44:11.023;33811.0;33810.0;1.0
2023-06-28 14:44:11.929;33810.5;33809.5;1.0
2023-06-28 14:44:12.424;33811.0;33810.0;1.0
2023-06-28 14:44:13.021;33811.5;33810.5;1.0
2023-06-28 14:44:13.536;33811.0;33810.0;1.0
2023-06-28 14:44:14.023;33811.5;33810.5;1.0
2023-06-28 14:44:14.629;33810.5;33809.5;1.0
2023-06-28 14:44:14.924;33809.5;33808.5;1.0
2023-06-28 14:44:15.722;33809.0;33808.0;1.0
2023-06-28 14:44:16.225;33807.5;33806.5;1.0
2023-06-28 14:44:17.123;33807.0;33806.0;1.0
2023-06-28 14:44:17.431;33805.5;33804.5;1.0
2023-06-28 14:44:18.422;33806.0;33805.0;1.0
2023-06-28 14:44:18.721;33805.5;33804.5;1.0
2023-06-28 14:44:19.325;33806.0;33805.0;1.0
2023-06-28 14:44:19.621;33805.5;33804.5;1.0
2023-06-28 14:44:19.822;33806.0;33805.0;1.0
2023-06-28 14:44:21.027;33805.5;33804.5;1.0
2023-06-28 14:44:21.327;33805.0;33804.0;1.0
2023-06-28 14:44:21.526;33804.5;33803.5;1.0
2023-06-28 14:44:21.825;33804.0;33803.0;1.0
2023-06-28 14:44:22.124;33806.5;33805.5;1.0
2023-06-28 14:44:23.924;33807.5;33806.5;1.0
2023-06-28 14:44:25.126;33806.5;33805.5;1.0
2023-06-28 14:44:25.322;33807.0;33806.0;1.0
2023-06-28 14:44:25.823;33806.5;33805.5;1.0
2023-06-28 14:44:26.321;33807.0;33806.0;1.0
2023-06-28 14:44:26.522;33806.5;33805.5;1.0
2023-06-28 14:44:26.721;33807.0;33806.0;1.0
2023-06-28 14:44:26.923;33806.5;33805.5;1.0
2023-06-28 14:44:28.829;33806.0;33805.0;1.0
2023-06-28 14:44:29.228;33805.5;33804.5;1.0
2023-06-28 14:44:29.728;33803.0;33802.0;1.0
2023-06-28 14:44:30.428;33804.0;33803.0;1.0
2023-06-28 14:44:30.933;33804.5;33803.5;1.0
2023-06-28 14:44:31.929;33804.0;33803.0;1.0
2023-06-28 14:44:32.233;33803.5;33802.5;1.0
2023-06-28 14:44:33.123;33802.0;33801.0;1.0
2023-06-28 14:44:33.423;33802.5;33801.5;1.0
2023-06-28 14:44:36.222;33804.0;33803.0;1.0
2023-06-28 14:44:36.524;33803.5;33802.5;1.0
2023-06-28 14:44:36.925;33802.5;33801.5;1.0
2023-06-28 14:44:37.518;33802.0;33801.0;1.0
2023-06-28 14:44:37.817;33801.5;33800.5;1.0
2023-06-28 14:44:38.321;33802.0;33801.0;1.0
2023-06-28 14:44:38.627;33801.5;33800.5;1.0
2023-06-28 14:44:38.827;33802.0;33801.0;1.0
2023-06-28 14:44:39.129;33803.5;33802.5;1.0
2023-06-28 14:44:39.829;33803.0;33802.0;1.0
2023-06-28 14:44:40.121;33804.0;33803.0;1.0
2023-06-28 14:44:40.620;33803.5;33802.5;1.0
2023-06-28 14:44:40.921;33804.0;33803.0;1.0
2023-06-28 14:44:41.221;33804.5;33803.5;1.0
2023-06-28 14:44:41.430;33804.0;33803.0;1.0
2023-06-28 14:44:42.121;33804.5;33803.5;1.0
2023-06-28 14:44:42.925;33804.0;33803.0;1.0
2023-06-28 14:44:43.126;33803.0;33802.0;1.0
2023-06-28 14:44:44.135;33802.5;33801.5;1.0
2023-06-28 14:44:45.330;33802.0;33801.0;1.0
2023-06-28 14:44:45.527;33802.5;33801.5;1.0
2023-06-28 14:44:46.330;33802.0;33801.0;1.0
2023-06-28 14:44:46.728;33801.5;33800.5;1.0
2023-06-28 14:44:47.325;33799.5;33798.5;1.0
2023-06-28 14:44:48.322;33800.0;33799.0;1.0
2023-06-28 14:44:49.427;33800.5;33799.5;1.0
2023-06-28 14:44:49.824;33800.0;33799.0;1.0
2023-06-28 14:44:50.327;33799.5;33798.5;1.0
2023-06-28 14:44:50.625;33800.0;33799.0;1.0
2023-06-28 14:44:50.828;33798.5;33797.5;1.0
2023-06-28 14:44:51.123;33797.5;33796.5;1.0
2023-06-28 14:44:51.323;33798.0;33797.0;1.0
2023-06-28 14:44:51.623;33798.5;33797.5;1.0
2023-06-28 14:44:52.332;33798.0;33797.0;1.0
2023-06-28 14:44:52.526;33799.5;33798.5;1.0
2023-06-28 14:44:53.026;33800.5;33799.5;1.0
2023-06-28 14:44:53.324;33800.0;33799.0;1.0
2023-06-28 14:44:53.822;33800.5;33799.5;1.0
2023-06-28 14:44:54.122;33800.0;33799.0;1.0
2023-06-28 14:44:54.626;33799.5;33798.5;1.0
2023-06-28 14:44:55.321;33799.0;33798.0;1.0
2023-06-28 14:44:55.524;33798.5;33797.5;1.0
2023-06-28 14:44:55.922;33799.0;33798.0;1.0
2023-06-28 14:44:56.625;33798.5;33797.5;1.0
2023-06-28 14:44:56.926;33798.0;33797.0;1.0
2023-06-28 14:44:57.132;33797.5;33796.5;1.0
2023-06-28 14:44:57.422;33798.0;33797.0;1.0
2023-06-28 14:44:58.123;33798.5;33797.5;1.0
2023-06-28 14:44:58.322;33798.0;33797.0;1.0
2023-06-28 14:44:58.621;33797.5;33796.5;1.0
2023-06-28 14:44:59.323;33797.0;33796.0;1.0
2023-06-28 14:45:00.227;33795.5;33794.5;1.0
2023-06-28 14:45:00.431;33797.0;33796.0;1.0
2023-06-28 14:45:00.735;33796.5;33795.5;1.0
2023-06-28 14:45:01.223;33797.5;33796.5;1.0
2023-06-28 14:45:01.620;33796.5;33795.5;1.0
2023-06-28 14:45:02.020;33797.5;33796.5;1.0
2023-06-28 14:45:02.221;33795.5;33794.5;1.0
2023-06-28 14:45:02.521;33793.5;33792.5;1.0
2023-06-28 14:45:02.823;33792.5;33791.5;1.0
2023-06-28 14:45:03.524;33793.0;33792.0;1.0
2023-06-28 14:45:04.127;33794.0;33793.0;1.0
2023-06-28 14:45:04.424;33795.5;33794.5;1.0
2023-06-28 14:45:04.726;33796.5;33795.5;1.0
2023-06-28 14:45:05.024;33796.0;33795.0;1.0
2023-06-28 14:45:05.321;33795.5;33794.5;1.0
2023-06-28 14:45:06.025;33793.5;33792.5;1.0
2023-06-28 14:45:06.920;33793.0;33792.0;1.0
2023-06-28 14:45:08.126;33792.5;33791.5;1.0
2023-06-28 14:45:10.422;33791.5;33790.5;1.0
2023-06-28 14:45:11.026;33791.0;33790.0;1.0
2023-06-28 14:45:11.625;33791.5;33790.5;1.0
2023-06-28 14:45:13.527;33792.5;33791.5;1.0
2023-06-28 14:45:14.126;33793.5;33792.5;1.0
2023-06-28 14:45:14.722;33792.5;33791.5;1.0
2023-06-28 14:45:15.026;33793.0;33792.0;1.0
2023-06-28 14:45:15.521;33792.5;33791.5;1.0
2023-06-28 14:45:15.728;33793.5;33792.5;1.0
2023-06-28 14:45:16.229;33793.0;33792.0;1.0
2023-06-28 14:45:16.531;33792.5;33791.5;1.0
2023-06-28 14:45:16.930;33794.5;33793.5;1.0
2023-06-28 14:45:17.519;33795.5;33794.5;1.0
2023-06-28 14:45:17.723;33795.0;33794.0;1.0
2023-06-28 14:45:18.027;33795.5;33794.5;1.0
2023-06-28 14:45:19.122;33796.5;33795.5;1.0
2023-06-28 14:45:19.923;33795.5;33794.5;1.0
2023-06-28 14:45:20.229;33794.5;33793.5;1.0
2023-06-28 14:45:20.520;33794.0;33793.0;1.0
2023-06-28 14:45:20.725;33793.5;33792.5;1.0
2023-06-28 14:45:21.423;33794.5;33793.5;1.0
2023-06-28 14:45:22.622;33794.0;33793.0;1.0
2023-06-28 14:45:22.928;33793.5;33792.5;1.0
2023-06-28 14:45:23.426;33795.0;33794.0;1.0
2023-06-28 14:45:23.635;33795.5;33794.5;1.0
2023-06-28 14:45:24.126;33794.5;33793.5;1.0
2023-06-28 14:45:24.424;33796.0;33795.0;1.0
2023-06-28 14:45:24.824;33797.0;33796.0;1.0
2023-06-28 14:45:25.422;33797.5;33796.5;1.0
2023-06-28 14:45:25.820;33796.5;33795.5;1.0
2023-06-28 14:45:26.122;33795.5;33794.5;1.0
2023-06-28 14:45:26.922;33796.5;33795.5;1.0
2023-06-28 14:45:28.224;33796.0;33795.0;1.0
2023-06-28 14:45:28.623;33795.5;33794.5;1.0
2023-06-28 14:45:29.022;33794.5;33793.5;1.0
2023-06-28 14:45:29.420;33795.5;33794.5;1.0
2023-06-28 14:45:29.622;33794.5;33793.5;1.0
2023-06-28 14:45:30.724;33793.5;33792.5;1.0
2023-06-28 14:45:32.628;33792.5;33791.5;1.0
2023-06-28 14:45:33.123;33792.0;33791.0;1.0
2023-06-28 14:45:33.727;33792.5;33791.5;1.0
2023-06-28 14:45:34.527;33791.5;33790.5;1.0
2023-06-28 14:45:34.926;33791.0;33790.0;1.0
2023-06-28 14:45:35.225;33792.0;33791.0;1.0
2023-06-28 14:45:35.529;33792.5;33791.5;1.0
2023-06-28 14:45:37.024;33792.0;33791.0;1.0
2023-06-28 14:45:37.327;33790.5;33789.5;1.0
2023-06-28 14:45:38.026;33791.0;33790.0;1.0
2023-06-28 14:45:38.328;33791.5;33790.5;1.0
2023-06-28 14:45:38.930;33790.5;33789.5;1.0
2023-06-28 14:45:40.324;33791.0;33790.0;1.0
2023-06-28 14:45:40.625;33790.5;33789.5;1.0
2023-06-28 14:45:41.027;33791.5;33790.5;1.0
2023-06-28 14:45:42.724;33792.5;33791.5;1.0
2023-06-28 14:45:43.117;33791.5;33790.5;1.0
2023-06-28 14:45:43.430;33790.5;33789.5;1.0
2023-06-28 14:45:44.821;33791.0;33790.0;1.0
2023-06-28 14:45:45.527;33790.5;33789.5;1.0
2023-06-28 14:45:46.924;33791.0;33790.0;1.0
2023-06-28 14:45:47.821;33790.5;33789.5;1.0
2023-06-28 14:45:50.128;33789.0;33788.0;1.0
2023-06-28 14:45:50.331;33788.5;33787.5;1.0
2023-06-28 14:45:50.627;33790.0;33788.0;2.0
2023-06-28 14:45:50.931;33789.5;33787.5;2.0
2023-06-28 14:45:51.527;33789.0;33788.0;1.0
2023-06-28 14:45:51.726;33788.5;33787.5;1.0
2023-06-28 14:45:52.032;33789.0;33788.0;1.0
2023-06-28 14:45:52.323;33791.0;33790.0;1.0
2023-06-28 14:45:52.621;33791.5;33790.5;1.0
2023-06-28 14:45:52.921;33790.5;33789.5;1.0
2023-06-28 14:45:53.326;33791.0;33790.0;1.0
2023-06-28 14:45:53.624;33791.5;33790.5;1.0
2023-06-28 14:45:54.124;33791.0;33790.0;1.0
2023-06-28 14:45:55.025;33791.5;33790.5;1.0
2023-06-28 14:45:57.324;33792.5;33791.5;1.0
2023-06-28 14:45:57.726;33792.0;33791.0;1.0
2023-06-28 14:45:58.427;33792.5;33791.5;1.0
2023-06-28 14:45:58.725;33792.0;33791.0;1.0
2023-06-28 14:45:58.930;33792.5;33791.5;1.0
2023-06-28 14:45:59.631;33791.5;33790.5;1.0
2023-06-28 14:45:59.829;33789.5;33788.5;1.0
2023-06-28 14:46:00.036;33790.0;33789.0;1.0
2023-06-28 14:46:00.327;33788.5;33787.5;1.0
2023-06-28 14:46:00.627;33784.5;33783.5;1.0
2023-06-28 14:46:00.926;33786.5;33785.5;1.0
2023-06-28 14:46:01.128;33787.5;33786.5;1.0
2023-06-28 14:46:02.024;33787.0;33786.0;1.0
2023-06-28 14:46:02.223;33788.0;33787.0;1.0
2023-06-28 14:46:02.829;33787.5;33786.5;1.0
2023-06-28 14:46:04.325;33788.5;33787.5;1.0
2023-06-28 14:46:04.930;33790.5;33789.5;1.0
2023-06-28 14:46:05.530;33791.5;33790.5;1.0
2023-06-28 14:46:06.321;33790.5;33789.5;1.0
2023-06-28 14:46:06.821;33791.0;33790.0;1.0
2023-06-28 14:46:07.218;33790.5;33789.5;1.0
2023-06-28 14:46:07.426;33789.0;33788.0;1.0
2023-06-28 14:46:07.623;33788.5;33787.5;1.0
2023-06-28 14:46:08.122;33789.0;33788.0;1.0
2023-06-28 14:46:08.432;33788.5;33787.5;1.0
2023-06-28 14:46:08.726;33789.5;33788.5;1.0
2023-06-28 14:46:09.827;33791.5;33790.5;1.0
2023-06-28 14:46:10.127;33790.5;33789.5;1.0
2023-06-28 14:46:10.319;33791.5;33790.5;1.0
2023-06-28 14:46:11.425;33792.0;33791.0;1.0
2023-06-28 14:46:12.824;33793.5;33792.5;1.0
2023-06-28 14:46:13.625;33794.0;33793.0;1.0
2023-06-28 14:46:14.127;33794.5;33793.5;1.0
2023-06-28 14:46:14.424;33793.5;33792.5;1.0
2023-06-28 14:46:15.025;33794.5;33793.5;1.0
2023-06-28 14:46:15.923;33794.0;33793.0;1.0
2023-06-28 14:46:16.223;33793.5;33792.5;1.0
2023-06-28 14:46:16.626;33792.5;33791.5;1.0
2023-06-28 14:46:17.130;33793.0;33792.0;1.0
2023-06-28 14:46:17.627;33792.5;33791.5;1.0
2023-06-28 14:46:17.924;33793.0;33792.0;1.0
2023-06-28 14:46:18.220;33792.5;33791.5;1.0
2023-06-28 14:46:19.324;33793.0;33792.0;1.0
2023-06-28 14:46:19.636;33794.0;33793.0;1.0
2023-06-28 14:46:19.822;33794.5;33793.5;1.0
2023-06-28 14:46:20.421;33794.0;33793.0;1.0
2023-06-28 14:46:20.622;33795.0;33794.0;1.0
2023-06-28 14:46:21.323;33795.5;33794.5;1.0
2023-06-28 14:46:22.420;33795.0;33794.0;1.0
2023-06-28 14:46:22.622;33795.5;33794.5;1.0
2023-06-28 14:46:23.024;33796.5;33795.5;1.0
2023-06-28 14:46:24.135;33798.0;33797.0;1.0
2023-06-28 14:46:24.727;33797.5;33796.5;1.0
2023-06-28 14:46:25.024;33797.0;33796.0;1.0
2023-06-28 14:46:25.328;33796.5;33795.5;1.0
2023-06-28 14:46:25.619;33796.0;33795.0;1.0
2023-06-28 14:46:25.817;33795.5;33794.5;1.0
2023-06-28 14:46:26.816;33796.5;33795.5;1.0
2023-06-28 14:46:29.015;33797.0;33796.0;1.0
2023-06-28 14:46:29.316;33796.5;33795.5;1.0
2023-06-28 14:46:31.316;33795.5;33794.5;1.0
2023-06-28 14:46:31.616;33796.5;33795.5;1.0
2023-06-28 14:46:32.315;33797.0;33796.0;1.0
2023-06-28 14:46:32.515;33796.5;33795.5;1.0
2023-06-28 14:46:33.017;33797.0;33796.0;1.0
2023-06-28 14:46:33.316;33796.5;33795.5;1.0
2023-06-28 14:46:34.417;33797.5;33796.5;1.0
2023-06-28 14:46:34.816;33797.0;33796.0;1.0
2023-06-28 14:46:35.116;33798.0;33797.0;1.0
2023-06-28 14:46:35.316;33797.5;33796.5;1.0
2023-06-28 14:46:35.815;33798.0;33797.0;1.0
2023-06-28 14:46:36.024;33797.5;33796.5;1.0
2023-06-28 14:46:36.416;33798.0;33797.0;1.0
2023-06-28 14:46:37.319;33797.5;33796.5;1.0
2023-06-28 14:46:37.615;33798.0;33797.0;1.0
2023-06-28 14:46:38.119;33798.5;33797.5;1.0
2023-06-28 14:46:38.615;33799.5;33798.5;1.0
2023-06-28 14:46:38.817;33798.0;33797.0;1.0
2023-06-28 14:46:40.716;33798.5;33797.5;1.0
2023-06-28 14:46:41.516;33799.5;33798.5;1.0
2023-06-28 14:46:41.915;33799.0;33798.0;1.0
2023-06-28 14:46:42.520;33799.5;33798.5;1.0
2023-06-28 14:46:43.517;33798.5;33797.5;1.0
2023-06-28 14:46:44.415;33799.5;33798.5;1.0
2023-06-28 14:46:44.616;33799.0;33798.0;1.0
2023-06-28 14:46:45.316;33798.5;33797.5;1.0
2023-06-28 14:46:47.216;33798.0;33797.0;1.0
2023-06-28 14:46:47.815;33798.5;33797.5;1.0
2023-06-28 14:46:48.615;33798.0;33797.0;1.0
2023-06-28 14:46:49.316;33797.5;33796.5;1.0
2023-06-28 14:46:49.618;33797.0;33796.0;1.0
2023-06-28 14:46:49.916;33797.5;33796.5;1.0
2023-06-28 14:46:50.116;33796.5;33795.5;1.0
2023-06-28 14:46:52.316;33796.0;33795.0;1.0
2023-06-28 14:46:52.516;33796.5;33795.5;1.0
2023-06-28 14:46:53.616;33797.5;33796.5;1.0
2023-06-28 14:46:53.816;33798.5;33797.5;1.0
2023-06-28 14:46:54.716;33799.0;33798.0;1.0
2023-06-28 14:46:55.917;33799.5;33798.5;1.0
2023-06-28 14:46:56.317;33800.0;33799.0;1.0
2023-06-28 14:46:56.715;33799.5;33798.5;1.0
2023-06-28 14:46:56.916;33800.0;33799.0;1.0
2023-06-28 14:46:57.616;33801.5;33800.5;1.0
2023-06-28 14:46:58.220;33800.5;33799.5;1.0
2023-06-28 14:46:58.621;33799.5;33798.5;1.0
2023-06-28 14:46:59.716;33799.0;33798.0;1.0
2023-06-28 14:47:00.416;33800.0;33799.0;1.0
2023-06-28 14:47:00.720;33800.5;33799.5;1.0
2023-06-28 14:47:01.019;33799.5;33798.5;1.0
2023-06-28 14:47:01.219;33800.0;33799.0;1.0
2023-06-28 14:47:01.516;33800.5;33799.5;1.0
2023-06-28 14:47:02.120;33801.0;33800.0;1.0
2023-06-28 14:47:02.516;33801.5;33800.5;1.0
2023-06-28 14:47:03.016;33803.0;33802.0;1.0
2023-06-28 14:47:03.315;33802.0;33801.0;1.0
2023-06-28 14:47:04.018;33802.5;33801.5;1.0
2023-06-28 14:47:04.816;33800.5;33799.5;1.0
2023-06-28 14:47:05.416;33801.5;33800.5;1.0
2023-06-28 14:47:05.717;33801.0;33800.0;1.0
2023-06-28 14:47:06.117;33801.5;33800.5;1.0
2023-06-28 14:47:07.820;33801.0;33800.0;1.0
2023-06-28 14:47:08.716;33801.5;33800.5;1.0
2023-06-28 14:47:09.215;33803.5;33802.5;1.0
2023-06-28 14:47:09.515;33803.0;33802.0;1.0
2023-06-28 14:47:09.716;33803.5;33802.5;1.0
2023-06-28 14:47:10.015;33804.0;33803.0;1.0
2023-06-28 14:47:10.216;33804.5;33803.5;1.0
2023-06-28 14:47:11.516;33803.0;33802.0;1.0
2023-06-28 14:47:12.618;33803.5;33802.5;1.0
2023-06-28 14:47:15.716;33803.0;33802.0;1.0
2023-06-28 14:47:16.015;33804.0;33803.0;1.0
2023-06-28 14:47:16.215;33803.5;33802.5;1.0
2023-06-28 14:47:16.618;33804.0;33803.0;1.0
2023-06-28 14:47:16.816;33803.5;33802.5;1.0
2023-06-28 14:47:17.118;33804.0;33803.0;1.0
2023-06-28 14:47:17.416;33803.5;33802.5;1.0
2023-06-28 14:47:17.715;33803.0;33802.0;1.0
2023-06-28 14:47:17.917;33804.5;33803.5;1.0
2023-06-28 14:47:19.020;33805.5;33804.5;1.0
2023-06-28 14:47:20.616;33806.5;33805.5;1.0
2023-06-28 14:47:20.916;33807.0;33806.0;1.0
2023-06-28 14:47:21.216;33808.5;33807.5;1.0
2023-06-28 14:47:21.417;33807.5;33806.5;1.0
2023-06-28 14:47:21.915;33807.0;33806.0;1.0
2023-06-28 14:47:22.416;33807.5;33806.5;1.0
2023-06-28 14:47:23.216;33808.0;33807.0;1.0
2023-06-28 14:47:24.116;33807.5;33806.5;1.0
2023-06-28 14:47:24.819;33806.5;33805.5;1.0
2023-06-28 14:47:25.017;33807.0;33806.0;1.0
2023-06-28 14:47:25.316;33806.5;33805.5;1.0
2023-06-28 14:47:25.715;33806.0;33805.0;1.0
2023-06-28 14:47:26.020;33806.5;33805.5;1.0
2023-06-28 14:47:26.816;33804.5;33803.5;1.0
2023-06-28 14:47:27.217;33805.0;33804.0;1.0
2023-06-28 14:47:27.515;33804.5;33803.5;1.0
2023-06-28 14:47:27.816;33805.0;33804.0;1.0
2023-06-28 14:47:28.020;33804.5;33803.5;1.0
2023-06-28 14:47:28.417;33803.5;33802.5;1.0
2023-06-28 14:47:28.815;33804.0;33803.0;1.0
2023-06-28 14:47:29.616;33803.5;33802.5;1.0
2023-06-28 14:47:30.219;33804.0;33803.0;1.0
2023-06-28 14:47:31.216;33803.5;33802.5;1.0
2023-06-28 14:47:31.616;33801.5;33800.5;1.0
2023-06-28 14:47:32.020;33802.0;33801.0;1.0
2023-06-28 14:47:32.316;33801.5;33800.5;1.0
2023-06-28 14:47:32.516;33801.0;33800.0;1.0
2023-06-28 14:47:32.717;33800.5;33799.5;1.0
2023-06-28 14:47:33.416;33801.0;33800.0;1.0
2023-06-28 14:47:33.616;33801.5;33800.5;1.0
2023-06-28 14:47:33.919;33801.0;33800.0;1.0
2023-06-28 14:47:34.216;33800.5;33799.5;1.0
2023-06-28 14:47:34.716;33801.0;33800.0;1.0
2023-06-28 14:47:35.016;33801.5;33800.5;1.0
2023-06-28 14:47:35.218;33801.0;33800.0;1.0
2023-06-28 14:47:35.715;33800.5;33799.5;1.0
2023-06-28 14:47:35.916;33801.0;33800.0;1.0
2023-06-28 14:47:36.217;33799.5;33798.5;1.0
2023-06-28 14:47:37.016;33798.5;33797.5;1.0
2023-06-28 14:47:37.315;33799.0;33798.0;1.0
2023-06-28 14:47:37.516;33799.5;33798.5;1.0
2023-06-28 14:47:40.515;33800.5;33799.5;1.0
2023-06-28 14:47:40.916;33799.5;33798.5;1.0
2023-06-28 14:47:41.318;33799.0;33798.0;1.0
2023-06-28 14:47:41.815;33799.5;33798.5;1.0
2023-06-28 14:47:42.115;33799.0;33798.0;1.0
2023-06-28 14:47:42.316;33798.0;33797.0;1.0
2023-06-28 14:47:42.920;33797.0;33796.0;1.0
2023-06-28 14:47:43.318;33796.5;33795.5;1.0
2023-06-28 14:47:44.018;33797.0;33796.0;1.0
2023-06-28 14:47:45.017;33797.5;33796.5;1.0
2023-06-28 14:47:45.216;33797.0;33796.0;1.0
2023-06-28 14:47:45.515;33796.5;33795.5;1.0
2023-06-28 14:47:45.915;33797.5;33796.5;1.0
2023-06-28 14:47:46.119;33795.0;33794.0;1.0
2023-06-28 14:47:46.616;33795.5;33794.5;1.0
2023-06-28 14:47:46.916;33796.5;33795.5;1.0
2023-06-28 14:47:47.717;33797.5;33796.5;1.0
2023-06-28 14:47:48.020;33797.0;33796.0;1.0
2023-06-28 14:47:48.316;33796.5;33795.5;1.0
2023-06-28 14:47:48.615;33797.0;33796.0;1.0
2023-06-28 14:47:49.323;33796.5;33795.5;1.0
2023-06-28 14:47:49.615;33798.5;33797.5;1.0
2023-06-28 14:47:50.617;33798.0;33797.0;1.0
2023-06-28 14:47:50.916;33797.5;33796.5;1.0
2023-06-28 14:47:51.521;33797.0;33796.0;1.0
2023-06-28 14:47:53.017;33796.0;33795.0;1.0
2023-06-28 14:47:53.518;33796.5;33795.5;1.0
2023-06-28 14:47:54.216;33795.5;33794.5;1.0
2023-06-28 14:47:54.416;33795.0;33794.0;1.0
2023-06-28 14:47:54.816;33795.5;33794.5;1.0
2023-06-28 14:47:55.616;33796.0;33795.0;1.0
2023-06-28 14:47:55.822;33795.5;33794.5;1.0
2023-06-28 14:47:56.115;33796.0;33795.0;1.0
2023-06-28 14:47:56.317;33795.5;33794.5;1.0
2023-06-28 14:47:57.315;33795.0;33794.0;1.0
2023-06-28 14:47:57.616;33796.5;33795.5;1.0
2023-06-28 14:47:57.917;33798.0;33797.0;1.0
2023-06-28 14:47:58.316;33799.0;33798.0;1.0
2023-06-28 14:47:58.617;33799.5;33798.5;1.0
2023-06-28 14:47:58.916;33799.0;33798.0;1.0
2023-06-28 14:47:59.116;33799.5;33798.5;1.0
2023-06-28 14:48:00.017;33799.0;33798.0;1.0
2023-06-28 14:48:00.216;33799.5;33798.5;1.0
2023-06-28 14:48:00.520;33799.0;33798.0;1.0
2023-06-28 14:48:00.817;33799.5;33798.5;1.0
2023-06-28 14:48:01.217;33800.0;33799.0;1.0
2023-06-28 14:48:01.420;33800.5;33799.5;1.0
2023-06-28 14:48:02.116;33799.5;33798.5;1.0
2023-06-28 14:48:02.616;33799.0;33798.0;1.0
2023-06-28 14:48:02.817;33799.5;33798.5;1.0
2023-06-28 14:48:03.116;33799.0;33798.0;1.0
2023-06-28 14:48:03.618;33800.5;33799.5;1.0
2023-06-28 14:48:04.317;33800.0;33799.0;1.0
2023-06-28 14:48:04.616;33800.5;33799.5;1.0
2023-06-28 14:48:04.917;33801.0;33800.0;1.0
2023-06-28 14:48:05.217;33802.0;33801.0;1.0
2023-06-28 14:48:06.317;33802.5;33801.5;1.0
2023-06-28 14:48:06.816;33802.0;33801.0;1.0
2023-06-28 14:48:07.416;33802.5;33801.5;1.0
2023-06-28 14:48:07.818;33802.0;33801.0;1.0
2023-06-28 14:48:08.115;33801.5;33800.5;1.0
2023-06-28 14:48:08.417;33802.0;33801.0;1.0
2023-06-28 14:48:09.122;33801.5;33800.5;1.0
2023-06-28 14:48:09.416;33802.0;33801.0;1.0
2023-06-28 14:48:09.716;33800.0;33799.0;1.0
2023-06-28 14:48:10.117;33800.5;33799.5;1.0
2023-06-28 14:48:10.416;33800.0;33799.0;1.0
2023-06-28 14:48:11.717;33800.5;33799.5;1.0
2023-06-28 14:48:12.121;33799.5;33798.5;1.0
2023-06-28 14:48:13.318;33799.0;33798.0;1.0
2023-06-28 14:48:13.817;33800.0;33799.0;1.0
2023-06-28 14:48:14.220;33799.0;33798.0;1.0
2023-06-28 14:48:15.019;33798.5;33797.5;1.0
